172,3148.15,85.42,25525.18
173,3157.53,76.04,22367.65
174,3166.93,66.64,19200.72
175,3176.37,57.20,16024.35
176,3185.83,47.74,12838.52
177,3195.32,38.25,9643.20
178,3204.84,28.73,6438.36
179,3214.39,19.18,3223.97
180,3223.97,9.60,0.00
181,3233.57,0.00,-3233.57
182,3243.20,-9.63,-6476.77
183,3252.87,-19.30,-9729.64
184,3262.56,-28.99,-12992.20
185,3272.28,-38.71,-16264.47
186,3282.03,-48.45,-19546.50
187,3291.80,-58.23,-22838.30
188,3301.61,-68.04,-26139.91
189,3311.45,-77.88,-29451.36
190,3321.31,-87.74,-32772.67
191,3331.21,-97.64,-36103.88
192,3341.13,-107.56,-39445.01
193,3351.08,-117.51,-42796.09
194,3361.07,-127.50,-46157.16
195,3371.08,-137.51,-49528.24
196,3381.12,-147.55,-52909.36
197,3391.20,-157.63,-56300.56
198,3401.30,-167.73,-59701.86
199,3411.43,-177.86,-63113.29
200,3421.60,-188.03,-66534.89
201,3431.79,-198.22,-69966.68
202,3442.01,-208.44,-73408.69
203,3452.27,-218.70,-76860.96
204,3462.55,-228.98,-80323.51
205,3472.87,-239.30,-83796.38
206,3483.21,-249.64,-87279.59
207,3493.59,-260.02,-90773.18
208,3504.00,-270.43,-94277.18
209,3514.44,-280.87,-97791.62
210,3524.91,-291.34,-101316.53
211,3535.41,-301.84,-104851.94
212,3545.94,-312.37,-108397.88
213,3556.51,-322.94,-111954.39
214,3567.10,-333.53,-115521.49
215,3577.73,-344.16,-119099.22
216,3588.39,-354.82,-122687.60
217,3599.08,-365.51,-126286.68
218,3609.80,-376.23,-129896.48
219,3620.55,-386.98,-133517.04
220,3631.34,-397.77,-137148.38
221,3642.16,-408.59,-140790.54
222,3653.01,-419.44,-144443.54
223,3663.89,-430.32,-148107.44
224,3674.81,-441.24,-151782.24
225,3685.76,-452.18,-155468.00
226,3696.74,-463.17,-159164.74
227,3707.75,-474.18,-162872.48
228,3718.80,-485.22,-166591.28
229,3729.87,-496.30,-170321.15
230,3740.99,-507.42,-174062.14
231,3752.13,-518.56,-177814.27
232,3763.31,-529.74,-181577.58
233,3774.52,-540.95,-185352.10
234,3785.77,-552.19,-189137.87
235,3797.04,-563.47,-192934.91
236,3808.36,-574.79,-196743.27
237,3819.70,-586.13,-200562.97
238,3831.08,-597.51,-204394.05
239,3842.49,-608.92,-208236.54
240,3853.94,-620.37,-212090.49
241,3865.42,-631.85,-215955.91
242,3876.94,-643.37,-219832.85
243,3888.49,-654.92,-223721.34
244,3900.07,-666.50,-227621.41
245,3911.69,-678.12,-231533.11
246,3923.35,-689.78,-235456.45
247,3935.03,-701.46,-239391.49
248,3946.76,-713.19,-243338.25
249,3958.52,-724.95,-247296.76
250,3970.31,-736.74,-251267.07
251,3982.14,-748.57,-255249.21
252,3994.00,-760.43,-259243.21
253,4005.90,-772.33,-263249.11
254,4017.83,-784.26,-267266.94
255,4029.80,-796.23,-271296.75
256,4041.81,-808.24,-275338.55
257,4053.85,-820.28,-279392.40
258,4065.93,-832.36,-283458.33
259,4078.04,-844.47,-287536.37
260,4090.19,-856.62,-291626.56
261,4102.37,-868.80,-295728.94
262,4114.60,-881.03,-299843.53
263,4126.85,-893.28,-303970.39
264,4139.15,-905.58,-308109.54
265,4151.48,-917.91,-312261.02
266,4163.85,-930.28,-316424.87
267,4176.25,-942.68,-320601.12
268,4188.69,-955.12,-324789.81
269,4201.17,-967.60,-328990.99
270,4213.69,-980.12,-333204.68
271,4226.24,-992.67,-337430.92
272,4238.83,-1005.26,-341669.76
273,4251.46,-1017.89,-345921.22
274,4264.13,-1030.56,-350185.35
275,4276.83,-1043.26,-354462.18
276,4289.57,-1056.00,-358751.75
277,4302.35,-1068.78,-363054.10
278,4315.17,-1081.60,-367369.27
279,4328.03,-1094.45,-371697.30
280,4340.92,-1107.35,-376038.21
281,4353.85,-1120.28,-380392.07
282,4366.82,-1133.25,-384758.89
283,4379.83,-1146.26,-389138.72
284,4392.88,-1159.31,-393531.60
285,4405.97,-1172.40,-397937.57
286,4419.09,-1185.52,-402356.66
287,4432.26,-1198.69,-406788.92
288,4445.46,-1211.89,-411234.38
289,4458.71,-1225.14,-415693.09
290,4471.99,-1238.42,-420165.08
291,4485.31,-1251.74,-424650.39
292,4498.68,-1265.10,-429149.07
293,4512.08,-1278.51,-433661.14
294,4525.52,-1291.95,-438186.66
295,4539.00,-1305.43,-442725.66
296,4552.52,-1318.95,-447278.19
297,4566.09,-1332.52,-451844.28
298,4579.69,-1346.12,-456423.97
299,4593.33,-1359.76,-461017.30
300,4607.02,-1373.45,-465624.32
301,4620.74,-1387.17,-470245.06
302,4634.51,-1400.94,-474879.57
303,4648.32,-1414.75,-479527.89
304,4662.16,-1428.59,-484190.05
305,4676.05,-1442.48,-488866.10
306,4689.98,-1456.41,-493556.09
307,4703.96,-1470.39,-498260.05
308,4717.97,-1484.40,-502978.02
309,4732.03,-1498.46,-507710.04
310,4746.12,-1512.55,-512456.17
311,4760.26,-1526.69,-517216.43
312,4774.44,-1540.87,-521990.87
313,4788.67,-1555.10,-526779.54
314,4802.93,-1569.36,-531582.48
315,4817.24,-1583.67,-536399.72
316,4831.59,-1598.02,-541231.32
317,4845.99,-1612.42,-546077.31
318,4860.43,-1626.86,-550937.73
319,4874.91,-1641.34,-555812.64
320,4889.43,-1655.86,-560702.07
321,4904.00,-1670.42,-565606.06
322,4918.61,-1685.03,-570524.67
323,4933.26,-1699.69,-575457.93
324,4947.96,-1714.39,-580405.88
325,4962.70,-1729.13,-585368.58
326,4977.48,-1743.91,-590346.06
327,4992.31,-1758.74,-595338.37
328,5007.18,-1773.61,-600345.55
329,5022.10,-1788.53,-605367.65
330,5037.06,-1803.49,-610404.72
331,5052.07,-1818.50,-615456.78
332,5067.12,-1833.55,-620523.90
333,5082.21,-1848.64,-625606.12
334,5097.36,-1863.78,-630703.47
335,5112.54,-1878.97,-635816.02
336,5127.77,-1894.20,-640943.79
337,5143.05,-1909.48,-646086.84
338,5158.37,-1924.80,-651245.21
339,5173.74,-1940.17,-656418.95
340,5189.15,-1955.58,-661608.10
341,5204.61,-1971.04,-666812.71
342,5220.12,-1986.55,-672032.83
343,5235.67,-2002.10,-677268.50
344,5251.27,-2017.70,-682519.76
345,5266.91,-2033.34,-687786.67
346,5282.60,-2049.03,-693069.28
347,5298.34,-2064.77,-698367.62
348,5314.12,-2080.55,-703681.74
349,5329.96,-2096.39,-709011.70
350,5345.83,-2112.26,-714357.53
351,5361.76,-2128.19,-719719.29
352,5377.73,-2144.16,-725097.03
353,5393.76,-2160.18,-730490.78
354,5409.82,-2176.25,-735900.61
355,5425.94,-2192.37,-741326.55
356,5442.11,-2208.54,-746768.65
357,5458.32,-2224.75,-752226.97
358,5474.58,-2241.01,-757701.55
359,5490.89,-2257.32,-763192.44
360,5507.25,-2273.68,-768699.69
